Kapitel,Paragraf,Ord
7,19,mig
7,19,höra
7,19,att
7,19,fru
7,19,sorg
7,19,kom
7,19,det
7,19,måtte
7,19,ha
7,19,varit
7,19,hennes
7,19,klocka
7,19,som
7,19,pinglade
7,19,har
7,19,du
7,19,märkt
7,19,att
7,19,hon
7,19,aldrig
7,19,har
7,19,dombjällror
7,19,på
7,19,sina
7,19,hästar
7,19,bara
7,19,en
7,19,liten
7,19,liten
7,19,klocka?
7,19,men
7,19,man
7,19,hör
7,19,den
7,19,man
7,19,hör
7,19,den
7,19,gå
7,19,nu
7,19,ner
7,19,i
7,19,förstugan
7,19,ingrid
7,19,och
7,19,bed
7,19,fru
7,19,sorg
7,19,vara
7,19,välkommen»
7,20,då
7,20,ingrid
7,20,kom
7,20,ner
7,20,i
7,20,förstugan
7,20,stod
7,20,fru
7,20,sorg
7,20,och
7,20,talade
7,20,med
7,20,jungfru
7,20,stava
7,20,ute
7,20,på
7,20,verandan
7,20,de
7,20,lade
7,20,inte
7,20,märke
7,20,till
7,20,henne
7,21,ingrid
7,21,såg
7,21,med
7,21,förvåning
7,21,att
7,21,den
7,21,krokryggiga
7,21,gamla
7,21,damen
7,21,hade
7,21,något
7,21,gömt
7,21,under
7,21,alla
7,21,sina
7,21,kragar
7,21,som
7,21,liknade
7,21,svart
7,21,krusflor
7,21,det
7,21,var
7,21,mycket
7,21,väl
7,21,instoppat
7,21,och
7,21,undangömt
7,21,ingrid
7,21,fick
7,21,se
7,21,noga
7,21,efter
7,21,innan
7,21,hon
7,21,upptäckte
7,21,att
7,21,det
7,21,var
7,21,ett
7,21,par
7,21,stora
7,21,läderlappsvingar
7,21,som
7,21,hon
7,21,på
7,21,detta
7,21,sätt
7,21,försökte
7,21,dölja
7,21,flickan
7,21,blev
7,21,än
7,21,mer
7,21,nyfiken
7,21,på
7,21,fru
7,21,sorg
7,21,än
7,21,förut
7,21,och
7,21,försökte
7,21,att
7,21,få
7,21,se
7,21,hennes
7,21,ansikte
7,21,men
7,21,hon
7,21,stod
7,21,och
7,21,såg
7,21,ut
7,21,över
7,21,gården
7,21,så
7,21,att
7,21,detta
7,21,var
7,21,omöjligt
7,21,det
7,21,såg
7,21,ingrid
7,21,dock
7,21,då
7,21,hon
7,21,sträckte
7,21,upp
7,21,handen
7,21,mot
7,21,jungfrun
7,21,att
7,21,hon
7,21,hade
7,21,ett
7,21,finger
7,21,mycket
7,21,längre
7,21,än
7,21,de
7,21,andra
7,21,och
7,21,att
7,21,ytterst
7,21,på
7,21,detta
7,21,fanns
7,21,en
7,21,stor
7,21,krokig
7,21,klo
7,22,»allting
7,22,är
7,22,sig
7,22,likt
7,22,här
7,22,på
7,22,gården?»
7,22,sade
7,22,hon
7,23,»ja
7,23,nådig
7,23,fru
7,23,sorg»
7,23,sade
7,23,jungfru
7,23,stava
7,24,»ni
7,24,ha
7,24,inte
7,24,planterat
7,24,några
7,24,blommor
7,24,eller
7,24,satt
7,24,om
7,24,några
7,24,träd?
7,24,ni
7,24,ha
7,24,inte
7,24,lagat
7,24,bron
7,24,eller
7,24,skyfflat
7,24,bort
7,24,ogräset
7,24,ur
7,24,allen?»
7,25,»nej
7,25,nådig
7,25,fru»
7,26,»det
7,26,är
7,26,alldeles
7,26,som
7,26,det
7,26,skall
7,26,vara»
7,26,sade
7,26,den
7,26,nådiga
7,26,frun
7,26,»ni
7,26,ha
7,26,väl
7,26,inte
7,26,vågat
7,26,er
7,26,på
7,26,att
7,26,försöka
7,26,finna
7,26,reda
7,26,på
7,26,malmådern
7,26,eller
7,26,att
7,26,hugga
7,26,undan
7,26,skogen
7,26,då
7,26,den
7,26,vill
7,26,växa
7,26,ner
7,26,i
7,26,åkern?»
7,27,»nej
7,27,nådig
7,27,fru»
7,28,»och
7,28,inte
7,28,rensat
7,28,upp
7,28,brunnarna?»
7,29,»nej
7,29,inte
7,29,rensat
7,29,upp
7,29,brunnarna»
7,30,»här
7,30,är
7,30,ett
7,30,gott
7,30,ställe»
7,30,sade
7,30,fru
7,30,sorg
7,30,»här
7,30,trivs
7,30,jag
7,30,bra
7,30,om
7,30,några
7,30,år
7,30,skall
7,30,här
7,30,vara
7,30,så
7,30,att
7,30,mina
7,30,fåglar
7,30,kunna
7,30,få
7,30,bo
7,30,i
7,30,hela
7,30,huset
7,30,ni
7,30,är
7,30,mycket
7,30,snäll
7,30,mot
7,30,mina
7,30,fåglar
7,30,jungfru
7,31,jungfrun
7,31,neg
7,31,ödmjukt
7,31,vid
7,31,berömmet
7,32,»hur
7,32,står
7,32,det
7,32,annars
7,32,till
7,32,här
7,32,på
7,32,gården?»
7,32,sade
7,32,fru
7,32,sorg
7,32,»hur
7,32,ha
7,32,ni
7,32,firat
7,32,jul?»
7,33,»vi
7,33,ha
7,33,firat
7,33,jul
7,33,på
7,33,vårt
7,33,vanliga
7,33,sätt»
7,33,sade
7,33,jungfru
7,33,stava
7,33,»hennes
7,33,nåd
7,33,sitter
7,33,stilla
7,33,inne
7,33,och
7,33,stickar
7,33,dag
7,33,ut
7,33,och
7,33,dag
7,33,in
7,33,tänker
7,33,bara
7,33,på
7,33,sonen
7,33,och
7,33,vet
7,33,inte
7,33,av
7,33,att
7,33,det
7,33,är
7,33,helg
7,33,julafton
7,33,ha
7,33,vi
7,33,låtit
7,33,gå
7,33,som
7,33,en
7,33,annan
7,33,dag
7,33,inga
7,33,gåvor
7,33,och
7,33,inga
7,33,ljus»
7,34,»ingen
7,34,gran
7,34,ingen
7,34,julmat?»
7,35,»ingen
7,35,kyrkfärd
7,35,heller
7,35,nådig
7,35,fru
7,35,inte
7,35,en
7,35,gång
7,35,ljus
7,35,i
7,35,fönstren
7,35,på
7,35,julmorgonen»
7,36,»varför
7,36,skulle
7,36,fru
7,36,bergsrådinnan
7,36,fira
7,36,guds
7,36,son
7,36,då
7,36,gud
7,36,inte
7,36,vill
7,36,bota
7,36,hennes?»
7,36,sade
7,36,fru
7,36,sorg
7,37,»nej
7,37,varför
7,37,skulle
7,37,hon?»
7,38,»vi
7,38,har
7,38,honom
7,38,hemma
7,38,nu
7,38,igen
7,38,tänker
7,38,jag
7,38,kanske
7,38,han
7,38,är
7,38,bättre
7,38,nu?»
7,39,»nej
7,39,han
7,39,är
7,39,inte
7,39,bättre
7,39,han
7,39,är
7,39,lika
7,39,förskrämd»
7,40,»är
7,40,han
7,40,alltjämt
7,40,som
7,40,en
7,40,bonde
7,40,går
7,40,han
7,40,inte
7,40,in
7,40,i
7,40,rummen?»
7,41,»vi
7,41,få
7,41,honom
7,41,inte
7,41,in
7,41,i
7,41,rummen
7,41,han
7,41,är
7,41,rädd
7,41,för
7,41,hennes
7,41,nåd
7,41,som
7,41,nådig
7,41,frun
7,41,vet»
7,42,»han
7,42,äter
7,42,i
7,42,köket
7,42,och
7,42,sover
7,42,i
7,42,drängstugan?»
7,43,»han
7,43,gör
7,43,så
7,43,ja»
7,44,»och
7,44,ni
7,44,vet
7,44,alls
7,44,inte
7,44,hur
7,44,ni
7,44,ska
7,44,få
7,44,honom
7,44,bra?»
7,45,»ingenting
7,45,veta
7,45,vi
7,45,ingenting
7,45,förstå
7,45,vi»
7,45,fru
7,45,sorg
7,45,teg
7,45,ett
7,45,ögonblick
7,45,då
7,45,hon
7,45,åter
7,45,talade
7,45,hade
7,45,hon
7,45,en
7,45,skarp
7,45,och
7,45,hård
7,45,ton
7,45,i
7,45,rösten
7,46,»det
7,46,där
7,46,kan
7,46,alltsammans
7,46,vara
7,46,mycket
7,46,bra
7,46,jungfru
7,46,stava
7,46,men
7,46,jag
7,46,är
7,46,ändå
7,46,inte
7,46,riktigt
7,46,nöjd
7,46,med
7,46,er»
7,47,i
7,47,detsamma
7,47,vände
7,47,hon
7,47,sig
7,47,om
7,47,och
7,47,såg
7,47,ingrid
7,47,skarpt
7,47,i
7,47,ansiktet
7,48,ingrid
7,48,ryggade
7,48,tillbaka
7,48,fru
7,48,sorg
7,48,hade
7,48,ett
7,48,litet
7,48,rynkigt
7,48,ansikte
7,48,hopklämt
7,48,nedtill
7,48,så
7,48,att
7,48,underkäken
7,48,nästan
7,48,inte
7,48,märktes
7,48,hon
7,48,hade
7,48,tänder
7,48,som
7,48,liknade
7,48,taggarna
7,48,på
7,48,en
7,48,såg
7,48,och
7,48,mycket
7,48,hår
7,48,på
7,48,överläppen
7,48,ögonbrynen
7,48,bestodo
7,48,av
7,48,en
7,48,enda
7,48,tofs
7,48,hyn
7,48,var
7,48,alldeles
7,48,brun
7,49,ingrid
7,49,undrade
7,49,om
7,49,inte
7,49,jungfru
7,49,stava
7,49,såg
7,49,vad
7,49,hon
7,49,såg
7,49,fru
7,49,sorg
7,49,var
7,49,inte
7,49,en
7,49,människa
7,49,hon
7,49,var
7,49,bara
7,49,ett
7,49,djur
7,50,fru
7,50,sorg
7,50,öppnade
7,50,läpparna
7,50,så
7,50,att
7,50,tänderna
7,50,glimmade
7,50,fram
7,50,då
7,50,hon
7,50,såg
7,50,ingrid
7,51,»då
7,51,hon
7,51,kom
7,51,den
7,51,här»
7,51,sade
7,51,hon
7,51,till
7,51,jungfru
7,51,stava
7,51,»så
7,51,trodde
7,51,ni
7,51,att
7,51,hon
7,51,var
7,51,en
7,51,utsänd
7,51,ni
7,51,såg
7,51,på
7,51,hennes
7,51,ögon
7,51,att
7,51,hon
7,51,var
7,51,en
7,51,utsänd
7,51,som
7,51,skulle
7,51,rädda
7,51,honom
7,51,hon
7,51,hade
7,51,hand
7,51,med
7,51,dårar
7,51,nå
7,51,hur
7,51,har
7,51,det
7,51,gått?»
7,52,»det
7,52,har
7,52,inte
7,52,gått
7,52,något
7,52,alls
7,52,hon
7,52,har
7,52,ingenting
7,52,gjort»
7,53,»det
7,53,var
7,53,jag
7,53,som
7,53,drog
7,53,försorg
7,53,om
7,53,den
7,53,saken»
7,53,sade
7,53,fru
7,53,sorg
7,53,»det
7,53,var
7,53,min
7,53,förtjänst
7,53,att
7,53,ni
7,53,inte
7,53,talade
7,53,om
7,53,för
7,53,henne
7,53,varför
7,53,hon
7,53,fick
7,53,stanna
7,53,här
7,53,hade
7,53,hon
7,53,vetat
7,53,detta
7,53,hade
7,53,hon
7,53,inte
7,53,gjort
7,53,sig
7,53,så
7,53,rosenröda
7,53,förhoppningar
7,53,om
7,53,att
7,53,få
7,53,råka
7,53,den
7,53,hon
7,53,älskade
7,53,hade
7,53,hon
7,53,inte
7,53,gjort
7,53,sig
7,53,förhoppningar
7,53,hade
7,53,hon
7,53,inte
7,53,känt
7,53,en
7,53,så
7,53,förfärlig
7,53,missräkning
7,53,om
7,53,inte
7,53,missräkningen
7,53,hade
7,53,lamslagit
7,53,henne
7,53,hade
7,53,hon
7,53,kanske
7,53,kunnat
7,53,göra
7,53,något
7,53,för
7,53,den
7,53,galne
7,53,men
7,53,nu
7,53,har
7,53,hon
7,53,inte
7,53,sett
7,53,åt
7,53,honom
7,53,hon
7,53,hatar
7,53,honom
7,53,därför
7,53,att
7,53,han
7,53,inte
7,53,är
7,53,den
7,53,han
7,53,skulle
7,53,vara
7,53,det
7,53,är
7,53,mitt
7,53,verk
7,53,jungfru
7,53,stava
7,53,mitt
7,53,verk»
7,54,»nådig
7,54,frun
7,54,förstår
7,54,sin
7,54,sak»
7,54,sade
7,54,jungfru
7,54,stava
7,55,fru
7,55,sorg
7,55,tog
7,55,upp
7,55,spetsnäsduken
7,55,och
7,55,torkade
7,55,sina
7,55,rödkantade
7,55,ögon
7,55,det
7,55,tycktes
7,55,vara
7,55,en
7,55,gest
7,55,av
7,55,förnöjelse
7,56,»jungfrun
7,56,behöver
7,56,inte
7,56,göra
7,56,sig
7,56,till»
7,56,sade
7,56,hon
7,56,»hon
7,56,tycker
7,56,dock
7,56,inte
7,56,om
7,56,att
7,56,jag
7,56,har
7,56,tagit
7,56,det
7,56,där
7,56,rummet
7,56,åt
7,56,mina
7,56,fåglar
7,56,hon
7,56,tycker
7,56,inte
7,56,om
7,56,att
7,56,jag
7,56,snart
7,56,får
7,56,hela
7,56,huset
7,56,det
7,56,vet
7,56,jag
7,56,hon
7,56,och
7,56,hennes
7,56,fru
7,56,tänkte
7,56,bedraga
7,56,mig
7,56,men
7,56,nu
7,56,är
7,56,det
7,56,förbi»
7,57,»ja»
7,57,sade
7,57,jungfru
7,57,stava
7,57,»nådig
7,57,frun
7,57,kan
7,57,vara
7,57,lugn
7,57,det
7,57,är
7,57,förbi
7,57,unga
7,57,herrn
7,57,går
7,57,i
7,57,dag
7,57,han
7,57,har
7,57,packat
7,57,sin
7,57,ränsel
7,57,och
7,57,då
7,57,går
7,57,han
7,57,säkert
7,57,allt
7,57,vad
7,57,hennes
7,57,nåd
7,57,och
7,57,jag
7,57,ha
7,57,gått
7,57,och
7,57,drömt
7,57,om
7,57,hela
7,57,hösten
7,57,är
7,57,förbi
7,57,ingenting
7,57,har
7,57,blivit
7,57,gjort
7,57,vi
7,57,trodde
7,57,att
7,57,hon
7,57,åtminstone
7,57,skulle
7,57,kunna
7,57,locka
7,57,honom
7,57,att
7,57,stanna
7,57,hemma
7,57,men
7,57,trots
7,57,alla
7,57,välgärningar
7,57,vi
7,57,ha
7,57,gjort
7,57,henne
7,57,har
7,57,hon
7,57,ingenting
7,57,gjort
7,57,för
7,57,oss»
7,58,»ja
7,58,hon
7,58,har
7,58,varit
7,58,dålig
7,58,jag
7,58,vet
7,58,det»
7,58,sade
7,58,fru
7,58,sorg
7,58,»men
7,58,i
7,58,alla
7,58,händelser
7,58,bör
7,58,hon
7,58,bort
7,58,nu
7,58,det
7,58,är
7,58,om
7,58,detta
7,58,som
7,58,jag
7,58,vill
7,58,tala
7,58,med
7,58,hennes
7,58,nåd»
7,59,fru
7,59,sorg
7,59,började
7,59,släpa
7,59,sig
7,59,uppför
7,59,trappa
7,59,till
7,59,övervåningen
7,59,på
7,59,sina
7,59,stapplande
7,59,ben
7,59,för
7,59,varje
7,59,trappsteg
7,59,lyfte
7,59,hon
7,59,vingarna
7,59,något
7,59,litet
7,59,som
7,59,för
7,59,att
7,59,få
7,59,hjälp
7,59,av
7,59,dem
7,59,hon
7,59,hade
7,59,helt
7,59,säkert
7,59,mycket
7,59,hellre
7,59,velat
7,59,flyga
7,60,ingrid
7,60,följde
7,60,efter
7,60,henne
7,60,hon
7,60,var
7,60,på
7,60,ett
7,60,besynnerligt
7,60,sätt
7,60,dragen
7,60,och
7,60,tjusad
7,60,inte
7,60,om
7,60,det
7,60,hade
7,60,varit
7,60,den
7,60,skönaste
7,60,kvinna
7,60,i
7,60,världen
7,60,skulle
7,60,hon
7,60,ha
7,60,känt
7,60,en
7,60,sådan
7,60,lust
7,60,att
7,60,följa
7,60,henne
7,61,då
7,61,ingrid
7,61,kom
7,61,in
7,61,i
7,61,lilla
7,61,salongen
7,61,satt
7,61,fru
7,61,sorg
7,61,bredvid
7,61,bergsrådinnan
7,61,i
7,61,soffan
7,61,och
7,61,viskade
7,61,förtroligt
7,61,med
7,61,henne
7,61,såsom
7,61,vore
7,61,de
7,61,kära
7,61,gamla
7,61,vänner
7,62,»du
7,62,kan
7,62,väl
7,62,förstå
7,62,att
7,62,du
7,62,inte
7,62,bör
7,62,behålla
7,62,henne
7,62,kvar
7,62,hos
7,62,dig»
7,62,sade
7,62,fru
7,62,sorg
7,62,inställsamt
7,62,»du
7,62,som
7,62,inte
7,62,kan
7,62,tåla
7,62,att
7,62,det
7,62,växer
7,62,en
7,62,blomma
7,62,i
7,62,din
7,62,trädgård
7,62,kan
7,62,väl
7,62,inte
7,62,stå
7,62,ut
7,62,med
7,62,att
7,62,ha
7,62,en
7,62,ung
7,62,flicka
7,62,gående
7,62,omkring
7,62,i
7,62,ditt
7,62,hus
7,62,det
7,62,följer
7,62,alltid
7,62,något
7,62,litet
7,62,glädje
7,62,och
7,62,munterhet
7,62,med
7,62,en
7,62,sådan
7,62,men
7,62,det
7,62,kan
7,62,ju
7,62,inte
7,62,passa
7,62,dig»
7,63,»nej
7,63,jag
7,63,sitter
7,63,just
7,63,och
7,63,tänker
7,63,på
7,63,detta»
7,64,»skaffa
7,64,henne
7,64,plats
7,64,som
7,64,sällskapsdam
7,64,på
7,64,något
7,64,annat
7,64,ställe
7,64,men
7,64,behåll
7,64,henne
7,64,inte
7,64,här»
7,65,hon
7,65,reste
7,65,sig
7,65,för
7,65,att
7,65,taga
7,65,farväl
7,65,»det
7,65,var
7,65,endast
7,65,detta
7,65,jag
7,65,ville
7,65,säga
7,65,dig»
7,65,sade
7,65,hon
7,65,»hur
7,65,mår
7,65,du
7,65,eljest?»
7,66,»knivar
7,66,och
7,66,saxar
7,66,gående
7,66,inne
7,66,i
7,66,hjärtat
7,66,hela
7,66,dagen»
7,66,svarade
7,66,bergsrådinnan
7,66,»jag
7,66,lever
7,66,bara
7,66,med
7,66,honom
7,66,så
7,66,länge
7,66,han
7,66,är
7,66,hemma
7,66,det
7,66,är
7,66,värre
7,66,än
7,66,vanligt
7,66,vida
7,66,värre
7,66,denna
7,66,gången
7,66,jag
7,66,står
7,66,inte
7,66,ut
7,66,längre»
7,67,ingrid
7,67,hoppade
7,67,till
7,67,det
7,67,var
7,67,bergsrådinnans
7,67,klocka
7,67,som
7,67,ringde
7,67,hon
7,67,hade
7,67,suttit
7,67,och
7,67,fantiserat
7,67,så
7,67,livligt
7,67,att
7,67,hon
7,67,blev
7,67,förvånad
7,67,att
7,67,hennes
7,67,nåd
7,67,var
7,67,ensam
7,67,och
7,67,att
7,67,inte
7,67,den
7,67,svarta
7,67,kursläden
7,67,stod
7,67,framför
7,67,dörren
7,68,hennes
7,68,nåd
7,68,hade
7,68,ringt
7,68,för
7,68,att
7,68,kalla
7,68,jungfru
7,68,stava
7,68,men
7,68,denna
7,68,kom
7,68,inte
7,68,hon
7,68,bad
7,68,ingrid
7,68,gå
7,68,ned
7,68,i
7,68,hennes
7,68,rum
7,68,för
7,68,att
7,68,kalla
7,68,henne
7,69,ingrid
7,69,gick
7,69,men
7,69,det
7,69,lilla
7,69,blårutiga
7,69,rummet
7,69,var
7,69,tomt
7,69,flickan
7,69,ämnade
7,69,då
7,69,fråga
7,69,i
7,69,köket
7,69,var
7,69,jungfrun
7,69,fanns
7,69,men
7,69,innan
7,69,hon
7,69,öppnade
7,69,dörren
7,69,hörde
7,69,hon
7,69,hede
7,69,tala
7,69,hon
7,69,blev
7,69,stående
7,69,kunde
7,69,inte
7,69,förmå
7,69,sig
7,69,att
7,69,råka
7,69,honom
7,70,men
7,70,hon
7,70,sökte
7,70,dock
7,70,kämpa
7,70,med
7,70,sig
7,70,själv
7,70,han
7,70,rådde
7,70,inte
7,70,för
7,70,att
7,70,han
7,70,inte
7,70,hade
7,70,varit
7,70,den
7,70,hon
7,70,hade
7,70,väntat
7,70,hon
7,70,skulle
7,70,söka
7,70,göra
7,70,något
7,70,för
7,70,honom
7,70,hon
7,70,borde
7,70,förmå
7,70,honom
7,70,att
7,70,bli
7,70,kvar
7,70,hemma
7,70,förr
7,70,hade
7,70,hon
7,70,inte
7,70,haft
7,70,sådan
7,70,ovilja
7,70,för
7,70,honom
7,70,han
7,70,var
7,70,ju
7,70,inte
7,70,så
7,70,förfärlig
7,71,hon
7,71,böjde
7,71,sig
7,71,ned
7,71,och
7,71,såg
7,71,genom
7,71,nyckelhålet
7,72,hede
7,72,satt
7,72,vid
7,72,bordet
7,72,och
7,72,åt
7,72,det
7,72,var
7,72,på
7,72,samma
7,72,sätt
7,72,här
7,72,som
7,72,annorstädes
7,72,pigorna
7,72,glammade
7,72,med
7,72,honom
7,72,för
7,72,att
7,72,få
7,72,höra
7,72,hans
7,72,besynnerliga
7,72,tal
7,73,de
7,73,frågade
7,73,honom
7,73,vem
7,73,han
7,73,nu
7,73,skulle
7,73,gifta
7,73,sig
7,73,med
7,74,hede
7,74,smålog;
7,74,han
7,74,var
7,74,mycket
7,74,nöjd
7,74,med
7,74,att
7,74,bli
7,74,tillfrågad
7,74,om
7,74,sådant
7,74,»hon
7,74,heter
7,74,grålilja
7,74,vet
7,74,du
7,74,väl»
7,74,sade
7,74,han
7,75,nej
7,75,pigan
7,75,hade
7,75,inte
7,75,vetat
7,75,att
7,75,hon
7,75,hade
7,75,ett
7,75,så
7,75,fint
7,75,namn
7,76,»nå
7,76,men
7,76,var
7,76,är
7,76,hon
7,76,hemma
7,76,då?»
7,77,»inte
7,77,har
7,77,hon
7,77,hem
7,77,och
7,77,inte
7,77,har
7,77,hon
7,77,gård»
7,77,sade
7,77,hede
7,77,»hon
7,77,är
7,77,hemma
7,77,i
7,77,min
7,77,säck»
7,78,pigan
7,78,sade
7,78,att
7,78,det
7,78,var
7,78,ett
7,78,rart
7,78,hem
7,78,och
7,78,frågade
7,78,efter
7,78,hennes
7,78,föräldrar
7,79,»inte
7,79,har
7,79,hon
7,79,far
7,79,och
7,79,inte
7,79,har
7,79,hon
7,79,mor»
7,79,sade
7,79,hede
7,79,»hon
7,79,är
7,79,så
7,79,fin
7,79,som
7,79,ett
7,79,blomster
7,79,hon
7,79,har
7,79,vuxit
7,79,upp
7,79,i
7,79,en
7,79,trädgård»
7,80,så
7,80,mycket
7,80,talade
7,80,han
7,80,med
7,80,tämlig
7,80,klarhet
7,80,men
7,80,så
7,80,försökte
7,80,han
7,80,beskriva
7,80,hur
7,80,fager
7,80,hans
7,80,fästmö
7,80,var
7,80,och
7,80,då
7,80,ville
7,80,det
7,80,inte
7,80,mer
7,80,reda
7,80,sig
7,80,för
7,80,honom
7,80,han
7,80,talade
7,80,en
7,80,mängd
7,80,ord
7,80,men
7,80,de
7,80,voro
7,80,besynnerligt
7,80,blandade
7,80,om
7,80,varandra
7,80,man
7,80,kunde
7,80,inte
7,80,följa
7,80,hans
7,80,tankegång
7,80,men
7,80,honom
7,80,själv
7,80,gjorde
7,80,detta
7,80,talande
7,80,stort
7,80,nöje
7,80,han
7,80,satt
7,80,och
7,80,sken
7,80,och
7,80,log
7,81,ingrid
7,81,skyndade
7,81,bort
7,81,hon
7,81,stod
7,81,inte
7,81,ut
7,81,hon
7,81,kunde
7,81,ingenting
7,81,göra
7,81,för
7,81,honom
7,81,han
7,81,var
7,81,henne
7,81,vedervärdig
7,82,hon
7,82,var
7,82,inte
7,82,längre
7,82,än
7,82,i
7,82,trappan
7,82,förrän
7,82,hon
7,82,kände
7,82,samvetskval
7,82,på
7,82,nytt
7,82,här
7,82,hade
7,82,hon
7,82,njutit
7,82,så
7,82,mycket
7,82,gott
7,82,men
7,82,hon
7,82,ville
7,82,ingenting
7,82,ge
7,82,igen
7,83,för
7,83,att
7,83,få
7,83,makt
7,83,med
7,83,motviljan
7,83,sökte
7,83,hon
7,83,i
7,83,tanken
7,83,förvandla
7,83,hede
7,83,till
7,83,en
7,83,herreman
7,83,hur
7,83,såg
7,83,han
7,83,ut
7,83,förr
7,83,i
7,83,fina
7,83,kläder
7,83,med
7,83,bakåtstruket
7,83,hår?
7,83,hon
7,83,blundade
7,83,ett
7,83,ögonblick
7,83,och
7,83,tänkte
7,83,efter
7,83,nej
7,83,det
7,83,var
7,83,omöjligt
7,83,hon
7,83,kunde
7,83,inte
7,83,se
7,83,honom
7,83,som
7,83,någon
7,83,annan
7,83,än
7,83,den
7,83,han
7,83,var
7,84,i
7,84,samma
7,84,ögonblick
7,84,hade
7,84,hon
7,84,konturerna
7,84,av
7,84,ett
7,84,älskat
7,84,ansikte
7,84,nära
7,84,sig
7,84,det
7,84,svävade
7,84,fram
7,84,på
7,84,vänster
7,84,sida
7,84,underbart
7,84,tydligt
7,85,denna
7,85,gång
7,85,log
7,85,inte
7,85,ansiktet
7,85,läpparna
7,85,skälvde
7,85,i
7,85,smärta
7,85,och
7,85,ett
7,85,förfärligt
7,85,lidande
7,85,var
7,85,inristat
7,85,i
7,85,skarpa
7,85,linjer
7,85,vid
7,85,munvinklarna
7,86,ingrid
7,86,stod
7,86,stilla
7,86,mitt
7,86,i
7,86,trappan
7,86,och
7,86,såg
7,86,på
7,86,det
7,86,det
7,86,var
7,86,där
7,86,fladdrande
7,86,och
7,86,lätt
7,86,inte
7,86,mer
7,86,till
7,86,att
7,86,fatta
7,86,och
7,86,gripa
7,86,än
7,86,en
7,86,solfläck
7,86,som
7,86,faller
7,86,från
7,86,ett
7,86,slipat
7,86,glas
7,86,i
7,86,en
7,86,ljuskrona
7,86,men
7,86,lika
7,86,synbart
7,86,lika
7,86,verkligt
7,86,hon
7,86,tänkte
7,86,på
7,86,den
7,86,inbillningssyn
7,86,hon
7,86,nyss
7,86,hade
7,86,haft
7,86,men
7,86,detta
7,86,var
7,86,intet
7,86,sådant
7,86,detta
7,86,var
7,86,verklighet
7,87,då
7,87,hon
7,87,hade
7,87,sett
7,87,på
7,87,ansiktet
7,87,en
7,87,stund
7,87,började
7,87,det
7,87,röra
7,87,läpparna
7,87,det
7,87,talade
7,87,men
7,87,hon
7,87,hörde
7,87,inte
7,87,ett
7,87,ljud
7,87,då
7,87,försökte
7,87,hon
7,87,se
7,87,vad
7,87,det
7,87,sade
7,87,försökte
7,87,läsa
7,87,orden
7,87,från
7,87,läpparna
7,87,som
7,87,döva
7,87,göra
7,87,och
7,87,det
7,87,lyckades
7,87,henne
7,88,»låt
7,88,mig
7,88,inte
7,88,gå»
7,88,sade
7,88,läpparna
7,88,»låt
7,88,mig
7,88,inte
7,88,gå»
7,89,och
7,89,den
7,89,ångest
7,89,varmed
7,89,detta
7,89,sades
7,89,om
7,89,någon
7,89,hade
7,89,legat
7,89,för
7,89,hennes
7,89,fötter
7,89,och
7,89,bett
7,89,henne
7,89,om
7,89,livet
7,89,hade
7,89,det
7,89,inte
7,89,kunnat
7,89,gripa
7,89,henne
7,89,djupare
7,89,hon
7,89,blev
7,89,så
7,89,upprörd
7,89,att
7,89,hon
7,89,darrade
7,89,det
7,89,var
7,89,det
7,89,mest
7,89,hjärtslitande
7,89,hon
7,89,hade
7,89,förnummit
7,89,i
7,89,hela
7,89,sitt
7,89,liv
7,89,aldrig
7,89,hade
7,89,hon
7,89,trott
7,89,att
7,89,någon
7,89,kunde
7,89,bedja
7,89,med
7,89,en
7,89,sådan
7,89,ohygglig
7,89,ångest
7,90,gång
7,90,på
7,90,gång
7,90,bådo
7,90,läpparna:
7,90,»låt
7,90,mig
7,90,inte
7,90,gå»
7,90,och
7,90,varje
7,90,gång
7,90,blev
7,90,ångesten
7,90,starkare
7,90,och
7,90,starkare
7,91,ingrid
7,91,förstod
7,91,ingenting
7,91,stod
7,91,endast
7,91,stilla
7,91,gripen
7,91,av
7,91,ett
7,91,obeskrivligt
7,91,medlidande
7,92,hon
7,92,tyckte
7,92,att
7,92,det
7,92,måtte
7,92,gälla
7,92,mer
7,92,än
7,92,livet
7,92,för
7,92,den
7,92,som
7,92,bad
7,92,så
7,92,måtte
7,92,gälla
7,92,själva
7,92,själens
7,92,räddning
7,93,läpparna
7,93,rörde
7,93,sig
7,93,inte
7,93,mer
7,93,de
7,93,stodo
7,93,halvöppna
7,93,i
7,93,slapp
7,93,förtvivlan
7,94,då
7,94,de
7,94,togo
7,94,detta
7,94,uttryck
7,94,av
7,94,slöhet
7,94,gav
7,94,hon
7,94,till
7,94,ett
7,94,utrop
7,94,tumlade
7,94,ett
7,94,par
7,94,steg
7,94,nedåt
7,94,trappan
7,94,hon
7,94,kände
7,94,igen
7,94,dårens
7,94,ansikte
7,94,just
7,94,sådant
7,94,hon
7,94,nyss
7,94,hade
7,94,sett
7,94,det
7,94,»nej
7,94,nej
7,94,nej»
7,94,sade
7,94,hon
7,94,»det
7,94,kan
7,94,inte
7,94,vara
7,94,så
7,94,det
7,94,får
7,94,inte
7,94,det
7,94,kan
7,94,inte
7,94,det
7,94,är
7,94,inte
7,94,möjligt
7,94,att
