sasong,hemma,borta,hemmamal,bortamal,resultat
2013,Kristianstads DFF,Sunnanå SK,5,1,Hemmaseger
2013,Kristianstads DFF,Tyresö FF,2,3,Bortaseger
2013,Kristianstads DFF,Umeå IK,1,2,Bortaseger
2013,Kristianstads DFF,Vittsjö GIK,1,1,Oavgjort
2013,LdB FC Malmö,Jitex BK,1,0,Hemmaseger
2013,LdB FC Malmö,KIF Örebro,4,2,Hemmaseger
2013,LdB FC Malmö,Kopparbergs/Göteborg,3,1,Hemmaseger
2013,LdB FC Malmö,Kristianstads DFF,5,0,Hemmaseger
2013,LdB FC Malmö,Linköpings FC,4,0,Hemmaseger
2013,LdB FC Malmö,Mallbackens IF,3,0,Hemmaseger
2013,LdB FC Malmö,Piteå IF,1,0,Hemmaseger
2013,LdB FC Malmö,Sunnanå SK,4,0,Hemmaseger
2013,LdB FC Malmö,Tyresö FF,2,2,Oavgjort
2013,LdB FC Malmö,Umeå IK,2,0,Hemmaseger
2013,LdB FC Malmö,Vittsjö GIK,4,0,Hemmaseger
2013,Linköpings FC,Jitex BK,4,0,Hemmaseger
2013,Linköpings FC,KIF Örebro,2,2,Oavgjort
2013,Linköpings FC,Kopparbergs/Göteborg,3,0,Hemmaseger
2013,Linköpings FC,Kristianstads DFF,3,1,Hemmaseger
2013,Linköpings FC,LdB FC Malmö,3,1,Hemmaseger
2013,Linköpings FC,Mallbackens IF,1,0,Hemmaseger
2013,Linköpings FC,Piteå IF,3,1,Hemmaseger
2013,Linköpings FC,Sunnanå SK,1,1,Oavgjort
2013,Linköpings FC,Tyresö FF,4,1,Hemmaseger
2013,Linköpings FC,Umeå IK,1,0,Hemmaseger
2013,Linköpings FC,Vittsjö GIK,3,0,Hemmaseger
2013,Mallbackens IF,Jitex BK,1,0,Hemmaseger
2013,Mallbackens IF,KIF Örebro,1,1,Oavgjort
2013,Mallbackens IF,Kopparbergs/Göteborg,0,1,Bortaseger
2013,Mallbackens IF,Kristianstads DFF,1,2,Bortaseger
2013,Mallbackens IF,LdB FC Malmö,1,1,Oavgjort
2013,Mallbackens IF,Linköpings FC,3,1,Hemmaseger
2013,Mallbackens IF,Piteå IF,3,0,Hemmaseger
2013,Mallbackens IF,Sunnanå SK,1,1,Oavgjort
2013,Mallbackens IF,Tyresö FF,1,1,Oavgjort
2013,Mallbackens IF,Umeå IK,0,2,Bortaseger
2013,Mallbackens IF,Vittsjö GIK,1,3,Bortaseger
2013,Piteå IF,Jitex BK,3,2,Hemmaseger
2013,Piteå IF,KIF Örebro,0,1,Bortaseger
2013,Piteå IF,Kopparbergs/Göteborg,0,2,Bortaseger
2013,Piteå IF,Kristianstads DFF,3,2,Hemmaseger
2013,Piteå IF,LdB FC Malmö,2,2,Oavgjort
2013,Piteå IF,Linköpings FC,1,2,Bortaseger
2013,Piteå IF,Mallbackens IF,1,0,Hemmaseger
2013,Piteå IF,Sunnanå SK,2,0,Hemmaseger
2013,Piteå IF,Tyresö FF,1,1,Oavgjort
2013,Piteå IF,Umeå IK,2,3,Bortaseger
2013,Piteå IF,Vittsjö GIK,3,0,Hemmaseger
2013,Sunnanå SK,Jitex BK,0,0,Oavgjort
2013,Sunnanå SK,KIF Örebro,0,0,Oavgjort
2013,Sunnanå SK,Kopparbergs/Göteborg,1,5,Bortaseger
2013,Sunnanå SK,Kristianstads DFF,1,4,Bortaseger
2013,Sunnanå SK,LdB FC Malmö,0,3,Bortaseger
2013,Sunnanå SK,Linköpings FC,1,4,Bortaseger
2013,Sunnanå SK,Mallbackens IF,1,1,Oavgjort
2013,Sunnanå SK,Piteå IF,2,5,Bortaseger
2013,Sunnanå SK,Tyresö FF,0,8,Bortaseger
2013,Sunnanå SK,Umeå IK,0,1,Bortaseger
2013,Sunnanå SK,Vittsjö GIK,1,5,Bortaseger
2013,Tyresö FF,Jitex BK,5,0,Hemmaseger
2013,Tyresö FF,KIF Örebro,3,0,Hemmaseger
2013,Tyresö FF,Kopparbergs/Göteborg,4,1,Hemmaseger
2013,Tyresö FF,Kristianstads DFF,5,1,Hemmaseger
2013,Tyresö FF,LdB FC Malmö,2,3,Bortaseger
2013,Tyresö FF,Linköpings FC,2,0,Hemmaseger
2013,Tyresö FF,Mallbackens IF,5,0,Hemmaseger
2013,Tyresö FF,Piteå IF,2,1,Hemmaseger
2013,Tyresö FF,Sunnanå SK,10,2,Hemmaseger
2013,Tyresö FF,Umeå IK,1,0,Hemmaseger
2013,Tyresö FF,Vittsjö GIK,2,1,Hemmaseger
2013,Umeå IK,Jitex BK,1,3,Bortaseger
2013,Umeå IK,KIF Örebro,1,1,Oavgjort
2013,Umeå IK,Kopparbergs/Göteborg,3,0,Hemmaseger
2013,Umeå IK,Kristianstads DFF,3,1,Hemmaseger
2013,Umeå IK,LdB FC Malmö,1,2,Bortaseger
2013,Umeå IK,Linköpings FC,2,0,Hemmaseger
2013,Umeå IK,Mallbackens IF,2,0,Hemmaseger
2013,Umeå IK,Piteå IF,0,1,Bortaseger
2013,Umeå IK,Sunnanå SK,4,0,Hemmaseger
2013,Umeå IK,Tyresö FF,2,2,Oavgjort
2013,Umeå IK,Vittsjö GIK,2,2,Oavgjort
2013,Vittsjö GIK,Jitex BK,2,1,Hemmaseger
2013,Vittsjö GIK,KIF Örebro,3,0,Hemmaseger
2013,Vittsjö GIK,Kopparbergs/Göteborg,0,0,Oavgjort
2013,Vittsjö GIK,Kristianstads DFF,1,4,Bortaseger
2013,Vittsjö GIK,LdB FC Malmö,0,2,Bortaseger
2013,Vittsjö GIK,Linköpings FC,1,2,Bortaseger
2013,Vittsjö GIK,Mallbackens IF,1,1,Oavgjort
2013,Vittsjö GIK,Piteå IF,2,2,Oavgjort
2013,Vittsjö GIK,Sunnanå SK,5,0,Hemmaseger
2013,Vittsjö GIK,Tyresö FF,0,2,Bortaseger
2013,Vittsjö GIK,Umeå IK,3,0,Hemmaseger
2014,AIK,Eskilstuna United DFF,2,2,Oavgjort
2014,AIK,FC Rosengård,0,4,Bortaseger
2014,AIK,Jitex BK,1,0,Hemmaseger
2014,AIK,KIF Örebro,0,3,Bortaseger
2014,AIK,Kopparbergs/Göteborg,0,3,Bortaseger
2014,AIK,Kristianstads DFF,0,2,Bortaseger
2014,AIK,Linköpings FC,1,1,Oavgjort
2014,AIK,Piteå IF,2,1,Hemmaseger
2014,AIK,Umeå IK,0,2,Bortaseger
2014,AIK,Vittsjö GIK,0,2,Bortaseger
2014,Eskilstuna United DFF,AIK,3,0,Hemmaseger
2014,Eskilstuna United DFF,FC Rosengård,0,4,Bortaseger
2014,Eskilstuna United DFF,Jitex BK,2,0,Hemmaseger
2014,Eskilstuna United DFF,KIF Örebro,2,0,Hemmaseger
2014,Eskilstuna United DFF,Kopparbergs/Göteborg,1,1,Oavgjort
2014,Eskilstuna United DFF,Kristianstads DFF,0,0,Oavgjort
2014,Eskilstuna United DFF,Linköpings FC,1,1,Oavgjort
2014,Eskilstuna United DFF,Piteå IF,3,2,Hemmaseger
2014,Eskilstuna United DFF,Umeå IK,2,3,Bortaseger
2014,Eskilstuna United DFF,Vittsjö GIK,1,0,Hemmaseger
2014,FC Rosengård,AIK,4,0,Hemmaseger
2014,FC Rosengård,Eskilstuna United DFF,3,0,Hemmaseger
2014,FC Rosengård,Jitex BK,3,0,Hemmaseger
2014,FC Rosengård,KIF Örebro,1,0,Hemmaseger
2014,FC Rosengård,Kopparbergs/Göteborg,5,0,Hemmaseger
2014,FC Rosengård,Kristianstads DFF,2,1,Hemmaseger
2014,FC Rosengård,Linköpings FC,2,3,Bortaseger
2014,FC Rosengård,Piteå IF,6,1,Hemmaseger
2014,FC Rosengård,Umeå IK,4,2,Hemmaseger
2014,FC Rosengård,Vittsjö GIK,7,1,Hemmaseger
2014,Jitex BK,AIK,2,3,Bortaseger
2014,Jitex BK,Eskilstuna United DFF,1,2,Bortaseger
2014,Jitex BK,FC Rosengård,0,1,Bortaseger
2014,Jitex BK,KIF Örebro,1,2,Bortaseger
2014,Jitex BK,Kopparbergs/Göteborg,0,4,Bortaseger
2014,Jitex BK,Kristianstads DFF,0,1,Bortaseger
2014,Jitex BK,Linköpings FC,0,8,Bortaseger
2014,Jitex BK,Piteå IF,0,1,Bortaseger
2014,Jitex BK,Umeå IK,0,1,Bortaseger
2014,Jitex BK,Vittsjö GIK,0,2,Bortaseger
2014,KIF Örebro,AIK,1,0,Hemmaseger
2014,KIF Örebro,Eskilstuna United DFF,2,0,Hemmaseger
2014,KIF Örebro,FC Rosengård,0,1,Bortaseger
2014,KIF Örebro,Jitex BK,2,0,Hemmaseger
2014,KIF Örebro,Kopparbergs/Göteborg,0,1,Bortaseger
2014,KIF Örebro,Kristianstads DFF,1,0,Hemmaseger
2014,KIF Örebro,Linköpings FC,2,0,Hemmaseger
2014,KIF Örebro,Piteå IF,3,2,Hemmaseger
2014,KIF Örebro,Umeå IK,1,0,Hemmaseger
2014,KIF Örebro,Vittsjö GIK,3,1,Hemmaseger
2014,Kopparbergs/Göteborg,AIK,6,0,Hemmaseger
2014,Kopparbergs/Göteborg,Eskilstuna United DFF,3,2,Hemmaseger
2014,Kopparbergs/Göteborg,FC Rosengård,2,3,Bortaseger
2014,Kopparbergs/Göteborg,Jitex BK,8,0,Hemmaseger
2014,Kopparbergs/Göteborg,KIF Örebro,0,2,Bortaseger
2014,Kopparbergs/Göteborg,Kristianstads DFF,3,1,Hemmaseger
2014,Kopparbergs/Göteborg,Linköpings FC,1,1,Oavgjort
2014,Kopparbergs/Göteborg,Piteå IF,1,0,Hemmaseger
2014,Kopparbergs/Göteborg,Umeå IK,5,0,Hemmaseger
2014,Kopparbergs/Göteborg,Vittsjö GIK,3,1,Hemmaseger
2014,Kristianstads DFF,AIK,1,0,Hemmaseger
2014,Kristianstads DFF,Eskilstuna United DFF,1,1,Oavgjort
2014,Kristianstads DFF,FC Rosengård,1,2,Bortaseger
2014,Kristianstads DFF,Jitex BK,3,0,Hemmaseger
2014,Kristianstads DFF,KIF Örebro,0,2,Bortaseger
2014,Kristianstads DFF,Kopparbergs/Göteborg,3,2,Hemmaseger
2014,Kristianstads DFF,Linköpings FC,1,0,Hemmaseger
2014,Kristianstads DFF,Piteå IF,0,1,Bortaseger
2014,Kristianstads DFF,Umeå IK,1,0,Hemmaseger
2014,Kristianstads DFF,Vittsjö GIK,0,0,Oavgjort
2014,Linköpings FC,AIK,4,0,Hemmaseger
2014,Linköpings FC,Eskilstuna United DFF,0,0,Oavgjort
2014,Linköpings FC,FC Rosengård,2,0,Hemmaseger
2014,Linköpings FC,Jitex BK,6,0,Hemmaseger
2014,Linköpings FC,KIF Örebro,0,4,Bortaseger
2014,Linköpings FC,Kopparbergs/Göteborg,2,1,Hemmaseger
2014,Linköpings FC,Kristianstads DFF,1,1,Oavgjort
2014,Linköpings FC,Piteå IF,3,1,Hemmaseger
2014,Linköpings FC,Umeå IK,2,0,Hemmaseger
2014,Linköpings FC,Vittsjö GIK,4,1,Hemmaseger
2014,Piteå IF,AIK,1,2,Bortaseger
2014,Piteå IF,Eskilstuna United DFF,1,1,Oavgjort
2014,Piteå IF,FC Rosengård,2,4,Bortaseger
2014,Piteå IF,Jitex BK,3,1,Hemmaseger
2014,Piteå IF,KIF Örebro,1,0,Hemmaseger
2014,Piteå IF,Kopparbergs/Göteborg,0,1,Bortaseger
2014,Piteå IF,Kristianstads DFF,2,3,Bortaseger
2014,Piteå IF,Linköpings FC,1,0,Hemmaseger
2014,Piteå IF,Umeå IK,1,1,Oavgjort
2014,Piteå IF,Vittsjö GIK,1,0,Hemmaseger
2014,Umeå IK,AIK,3,2,Hemmaseger
2014,Umeå IK,Eskilstuna United DFF,6,1,Hemmaseger
2014,Umeå IK,FC Rosengård,1,2,Bortaseger
2014,Umeå IK,Jitex BK,6,0,Hemmaseger
2014,Umeå IK,KIF Örebro,2,3,Bortaseger
2014,Umeå IK,Kopparbergs/Göteborg,0,0,Oavgjort
2014,Umeå IK,Kristianstads DFF,1,0,Hemmaseger
2014,Umeå IK,Linköpings FC,1,3,Bortaseger
2014,Umeå IK,Piteå IF,0,0,Oavgjort
2014,Umeå IK,Vittsjö GIK,6,1,Hemmaseger
2014,Vittsjö GIK,AIK,3,0,Hemmaseger
2014,Vittsjö GIK,Eskilstuna United DFF,1,1,Oavgjort
2014,Vittsjö GIK,FC Rosengård,1,4,Bortaseger
2014,Vittsjö GIK,Jitex BK,2,1,Hemmaseger
2014,Vittsjö GIK,KIF Örebro,2,1,Hemmaseger
2014,Vittsjö GIK,Kopparbergs/Göteborg,0,5,Bortaseger
2014,Vittsjö GIK,Kristianstads DFF,0,1,Bortaseger
2014,Vittsjö GIK,Linköpings FC,1,2,Bortaseger
2014,Vittsjö GIK,Piteå IF,1,0,Hemmaseger
2014,Vittsjö GIK,Umeå IK,1,0,Hemmaseger
2015,AIK,Eskilstuna United,0,3,Bortaseger
2015,AIK,FC Rosengård,0,5,Bortaseger
2015,AIK,Hammarby IF,1,1,Oavgjort
2015,AIK,KIF Örebro,1,2,Bortaseger
2015,AIK,Kopparbergs/Göteborg,0,2,Bortaseger
2015,AIK,Kristianstads DFF,0,5,Bortaseger
2015,AIK,Linköpings FC,0,5,Bortaseger
2015,AIK,Mallbackens IF,0,1,Bortaseger
2015,AIK,Piteå IF,0,2,Bortaseger
2015,AIK,Umeå IK,3,6,Bortaseger
2015,AIK,Vittsjö GIK,0,4,Bortaseger
2015,Eskilstuna United,AIK,5,1,Hemmaseger
2015,Eskilstuna United,FC Rosengård,1,2,Bortaseger
2015,Eskilstuna United,Hammarby IF,3,1,Hemmaseger
2015,Eskilstuna United,KIF Örebro,3,1,Hemmaseger
2015,Eskilstuna United,Kopparbergs/Göteborg,2,0,Hemmaseger
2015,Eskilstuna United,Kristianstads DFF,2,0,Hemmaseger
2015,Eskilstuna United,Linköpings FC,1,0,Hemmaseger
2015,Eskilstuna United,Mallbackens IF,2,0,Hemmaseger
2015,Eskilstuna United,Piteå IF,0,3,Bortaseger
2015,Eskilstuna United,Umeå IK,2,0,Hemmaseger
2015,Eskilstuna United,Vittsjö GIK,2,0,Hemmaseger
2015,FC Rosengård,AIK,4,0,Hemmaseger
2015,FC Rosengård,Eskilstuna United,2,1,Hemmaseger
2015,FC Rosengård,Hammarby IF,5,0,Hemmaseger
2015,FC Rosengård,KIF Örebro,2,1,Hemmaseger
2015,FC Rosengård,Kopparbergs/Göteborg,2,2,Oavgjort
2015,FC Rosengård,Kristianstads DFF,7,0,Hemmaseger
2015,FC Rosengård,Linköpings FC,5,0,Hemmaseger
2015,FC Rosengård,Mallbackens IF,2,1,Hemmaseger
2015,FC Rosengård,Piteå IF,5,2,Hemmaseger
2015,FC Rosengård,Umeå IK,2,0,Hemmaseger
2015,FC Rosengård,Vittsjö GIK,2,2,Oavgjort
2015,Hammarby IF,AIK,1,1,Oavgjort
2015,Hammarby IF,Eskilstuna United,0,2,Bortaseger
2015,Hammarby IF,FC Rosengård,0,1,Bortaseger
2015,Hammarby IF,KIF Örebro,0,0,Oavgjort
2015,Hammarby IF,Kopparbergs/Göteborg,3,2,Hemmaseger
2015,Hammarby IF,Kristianstads DFF,2,2,Oavgjort
2015,Hammarby IF,Linköpings FC,0,0,Oavgjort
2015,Hammarby IF,Mallbackens IF,3,1,Hemmaseger
2015,Hammarby IF,Piteå IF,0,0,Oavgjort
2015,Hammarby IF,Umeå IK,1,1,Oavgjort
2015,Hammarby IF,Vittsjö GIK,2,2,Oavgjort
2015,KIF Örebro,AIK,1,0,Hemmaseger
2015,KIF Örebro,Eskilstuna United,1,2,Bortaseger
2015,KIF Örebro,FC Rosengård,1,4,Bortaseger
2015,KIF Örebro,Hammarby IF,3,1,Hemmaseger
2015,KIF Örebro,Kopparbergs/Göteborg,1,1,Oavgjort
2015,KIF Örebro,Kristianstads DFF,4,2,Hemmaseger
2015,KIF Örebro,Linköpings FC,2,1,Hemmaseger
2015,KIF Örebro,Mallbackens IF,2,1,Hemmaseger
2015,KIF Örebro,Piteå IF,2,3,Bortaseger
2015,KIF Örebro,Umeå IK,2,0,Hemmaseger
2015,KIF Örebro,Vittsjö GIK,4,0,Hemmaseger
2015,Kopparbergs/Göteborg,AIK,5,1,Hemmaseger
2015,Kopparbergs/Göteborg,Eskilstuna United,1,3,Bortaseger
2015,Kopparbergs/Göteborg,FC Rosengård,0,0,Oavgjort
2015,Kopparbergs/Göteborg,Hammarby IF,3,0,Hemmaseger
2015,Kopparbergs/Göteborg,KIF Örebro,2,4,Bortaseger
2015,Kopparbergs/Göteborg,Kristianstads DFF,3,0,Hemmaseger
2015,Kopparbergs/Göteborg,Linköpings FC,1,0,Hemmaseger
2015,Kopparbergs/Göteborg,Mallbackens IF,1,0,Hemmaseger
2015,Kopparbergs/Göteborg,Piteå IF,0,0,Oavgjort
2015,Kopparbergs/Göteborg,Umeå IK,1,3,Bortaseger
2015,Kopparbergs/Göteborg,Vittsjö GIK,3,1,Hemmaseger
2015,Kristianstads DFF,AIK,5,0,Hemmaseger
2015,Kristianstads DFF,Eskilstuna United,0,2,Bortaseger
2015,Kristianstads DFF,FC Rosengård,0,0,Oavgjort
2015,Kristianstads DFF,Hammarby IF,1,0,Hemmaseger
2015,Kristianstads DFF,KIF Örebro,3,1,Hemmaseger
2015,Kristianstads DFF,Kopparbergs/Göteborg,3,1,Hemmaseger
2015,Kristianstads DFF,Linköpings FC,0,3,Bortaseger
2015,Kristianstads DFF,Mallbackens IF,2,1,Hemmaseger
2015,Kristianstads DFF,Piteå IF,2,3,Bortaseger
2015,Kristianstads DFF,Umeå IK,1,0,Hemmaseger
2015,Kristianstads DFF,Vittsjö GIK,3,1,Hemmaseger
2015,Linköpings FC,AIK,4,0,Hemmaseger
2015,Linköpings FC,Eskilstuna United,0,0,Oavgjort
2015,Linköpings FC,FC Rosengård,2,1,Hemmaseger
2015,Linköpings FC,Hammarby IF,3,0,Hemmaseger
2015,Linköpings FC,KIF Örebro,2,1,Hemmaseger
2015,Linköpings FC,Kopparbergs/Göteborg,4,0,Hemmaseger
2015,Linköpings FC,Kristianstads DFF,1,0,Hemmaseger
2015,Linköpings FC,Mallbackens IF,5,1,Hemmaseger
2015,Linköpings FC,Piteå IF,5,0,Hemmaseger
2015,Linköpings FC,Umeå IK,0,2,Bortaseger
2015,Linköpings FC,Vittsjö GIK,2,0,Hemmaseger
2015,Mallbackens IF,AIK,1,0,Hemmaseger
2015,Mallbackens IF,Eskilstuna United,0,2,Bortaseger
2015,Mallbackens IF,FC Rosengård,1,1,Oavgjort
2015,Mallbackens IF,Hammarby IF,2,3,Bortaseger
2015,Mallbackens IF,KIF Örebro,1,0,Hemmaseger
2015,Mallbackens IF,Kopparbergs/Göteborg,0,1,Bortaseger
2015,Mallbackens IF,Kristianstads DFF,1,0,Hemmaseger
2015,Mallbackens IF,Linköpings FC,0,1,Bortaseger
2015,Mallbackens IF,Piteå IF,1,4,Bortaseger
2015,Mallbackens IF,Umeå IK,0,0,Oavgjort
2015,Mallbackens IF,Vittsjö GIK,2,1,Hemmaseger
2015,Piteå IF,AIK,4,1,Hemmaseger
2015,Piteå IF,Eskilstuna United,1,0,Hemmaseger
2015,Piteå IF,FC Rosengård,2,2,Oavgjort
2015,Piteå IF,Hammarby IF,2,1,Hemmaseger
2015,Piteå IF,KIF Örebro,1,1,Oavgjort
2015,Piteå IF,Kopparbergs/Göteborg,4,0,Hemmaseger
2015,Piteå IF,Kristianstads DFF,4,0,Hemmaseger
2015,Piteå IF,Linköpings FC,2,0,Hemmaseger
2015,Piteå IF,Mallbackens IF,2,1,Hemmaseger
2015,Piteå IF,Umeå IK,1,1,Oavgjort
2015,Piteå IF,Vittsjö GIK,0,1,Bortaseger
2015,Umeå IK,AIK,2,0,Hemmaseger
2015,Umeå IK,Eskilstuna United,1,2,Bortaseger
2015,Umeå IK,FC Rosengård,0,2,Bortaseger
2015,Umeå IK,Hammarby IF,2,0,Hemmaseger
2015,Umeå IK,KIF Örebro,0,2,Bortaseger
2015,Umeå IK,Kopparbergs/Göteborg,1,1,Oavgjort
2015,Umeå IK,Kristianstads DFF,4,3,Hemmaseger
2015,Umeå IK,Linköpings FC,1,2,Bortaseger
2015,Umeå IK,Mallbackens IF,2,2,Oavgjort
2015,Umeå IK,Piteå IF,2,2,Oavgjort
2015,Umeå IK,Vittsjö GIK,0,2,Bortaseger
2015,Vittsjö GIK,AIK,3,2,Hemmaseger
2015,Vittsjö GIK,Eskilstuna United,1,1,Oavgjort
2015,Vittsjö GIK,FC Rosengård,0,4,Bortaseger
2015,Vittsjö GIK,Hammarby IF,1,1,Oavgjort
2015,Vittsjö GIK,KIF Örebro,0,0,Oavgjort
2015,Vittsjö GIK,Kopparbergs/Göteborg,1,2,Bortaseger
2015,Vittsjö GIK,Kristianstads DFF,1,1,Oavgjort
2015,Vittsjö GIK,Linköpings FC,0,3,Bortaseger
2015,Vittsjö GIK,Mallbackens IF,2,1,Hemmaseger
2015,Vittsjö GIK,Piteå IF,0,3,Bortaseger
2015,Vittsjö GIK,Umeå IK,3,0,Hemmaseger
2016,Djurgårdens IF,Eskilstuna United,3,3,Oavgjort
2016,Djurgårdens IF,FC Rosengård,0,3,Bortaseger
2016,Djurgårdens IF,KIF Örebro,1,2,Bortaseger
2016,Djurgårdens IF,Kopparbergs/Göteborg,2,1,Hemmaseger
2016,Djurgårdens IF,Kristianstads DFF,2,0,Hemmaseger
2016,Djurgårdens IF,Kvarnsvedens IK,2,2,Oavgjort
2016,Djurgårdens IF,Linköpings FC,0,1,Bortaseger
2016,Djurgårdens IF,Mallbackens IF,2,1,Hemmaseger
2016,Djurgårdens IF,Piteå IF,1,1,Oavgjort
2016,Djurgårdens IF,Umeå IK,1,3,Bortaseger
2016,Djurgårdens IF,Vittsjö GIK,3,1,Hemmaseger
2016,Eskilstuna United,Djurgårdens IF,2,1,Hemmaseger
2016,Eskilstuna United,FC Rosengård,0,1,Bortaseger
2016,Eskilstuna United,KIF Örebro,3,0,Hemmaseger
2016,Eskilstuna United,Kopparbergs/Göteborg,0,0,Oavgjort
2016,Eskilstuna United,Kristianstads DFF,1,0,Hemmaseger
2016,Eskilstuna United,Kvarnsvedens IK,2,0,Hemmaseger
2016,Eskilstuna United,Linköpings FC,1,3,Bortaseger
2016,Eskilstuna United,Mallbackens IF,0,0,Oavgjort
2016,Eskilstuna United,Piteå IF,2,2,Oavgjort
2016,Eskilstuna United,Umeå IK,2,0,Hemmaseger
2016,Eskilstuna United,Vittsjö GIK,2,1,Hemmaseger
2016,FC Rosengård,Djurgårdens IF,2,2,Oavgjort
2016,FC Rosengård,Eskilstuna United,1,2,Bortaseger
2016,FC Rosengård,KIF Örebro,3,0,Hemmaseger
2016,FC Rosengård,Kopparbergs/Göteborg,2,1,Hemmaseger
2016,FC Rosengård,Kristianstads DFF,2,1,Hemmaseger
2016,FC Rosengård,Kvarnsvedens IK,6,1,Hemmaseger
2016,FC Rosengård,Linköpings FC,1,1,Oavgjort
2016,FC Rosengård,Mallbackens IF,7,0,Hemmaseger
2016,FC Rosengård,Piteå IF,4,0,Hemmaseger
2016,FC Rosengård,Umeå IK,5,1,Hemmaseger
2016,FC Rosengård,Vittsjö GIK,4,1,Hemmaseger
2016,KIF Örebro,Djurgårdens IF,0,3,Bortaseger
2016,KIF Örebro,Eskilstuna United,1,4,Bortaseger
2016,KIF Örebro,FC Rosengård,0,2,Bortaseger
2016,KIF Örebro,Kopparbergs/Göteborg,1,3,Bortaseger
2016,KIF Örebro,Kristianstads DFF,3,1,Hemmaseger
2016,KIF Örebro,Kvarnsvedens IK,1,2,Bortaseger
2016,KIF Örebro,Linköpings FC,2,2,Oavgjort
2016,KIF Örebro,Mallbackens IF,4,0,Hemmaseger
2016,KIF Örebro,Piteå IF,0,0,Oavgjort
2016,KIF Örebro,Umeå IK,1,1,Oavgjort
2016,KIF Örebro,Vittsjö GIK,3,1,Hemmaseger
2016,Kopparbergs/Göteborg,Djurgårdens IF,1,0,Hemmaseger
2016,Kopparbergs/Göteborg,Eskilstuna United,1,3,Bortaseger
2016,Kopparbergs/Göteborg,FC Rosengård,1,2,Bortaseger
2016,Kopparbergs/Göteborg,KIF Örebro,0,0,Oavgjort
2016,Kopparbergs/Göteborg,Kristianstads DFF,3,1,Hemmaseger
2016,Kopparbergs/Göteborg,Kvarnsvedens IK,2,1,Hemmaseger
2016,Kopparbergs/Göteborg,Linköpings FC,1,2,Bortaseger
2016,Kopparbergs/Göteborg,Mallbackens IF,4,0,Hemmaseger
2016,Kopparbergs/Göteborg,Piteå IF,3,1,Hemmaseger
2016,Kopparbergs/Göteborg,Umeå IK,5,2,Hemmaseger
2016,Kopparbergs/Göteborg,Vittsjö GIK,2,2,Oavgjort
2016,Kristianstads DFF,Djurgårdens IF,0,2,Bortaseger
2016,Kristianstads DFF,Eskilstuna United,0,1,Bortaseger
2016,Kristianstads DFF,FC Rosengård,0,2,Bortaseger
2016,Kristianstads DFF,KIF Örebro,2,2,Oavgjort
2016,Kristianstads DFF,Kopparbergs/Göteborg,1,1,Oavgjort
2016,Kristianstads DFF,Kvarnsvedens IK,2,0,Hemmaseger
2016,Kristianstads DFF,Linköpings FC,1,4,Bortaseger
2016,Kristianstads DFF,Mallbackens IF,1,0,Hemmaseger
2016,Kristianstads DFF,Piteå IF,0,1,Bortaseger
2016,Kristianstads DFF,Umeå IK,1,1,Oavgjort
2016,Kristianstads DFF,Vittsjö GIK,1,1,Oavgjort
2016,Kvarnsvedens IK,Djurgårdens IF,2,2,Oavgjort
2016,Kvarnsvedens IK,Eskilstuna United,1,1,Oavgjort
2016,Kvarnsvedens IK,FC Rosengård,0,4,Bortaseger
2016,Kvarnsvedens IK,KIF Örebro,0,1,Bortaseger
2016,Kvarnsvedens IK,Kopparbergs/Göteborg,0,2,Bortaseger
2016,Kvarnsvedens IK,Kristianstads DFF,2,2,Oavgjort
2016,Kvarnsvedens IK,Linköpings FC,1,2,Bortaseger
2016,Kvarnsvedens IK,Mallbackens IF,3,1,Hemmaseger
2016,Kvarnsvedens IK,Piteå IF,2,2,Oavgjort
2016,Kvarnsvedens IK,Umeå IK,3,1,Hemmaseger
2016,Kvarnsvedens IK,Vittsjö GIK,1,1,Oavgjort
2016,Linköpings FC,Djurgårdens IF,3,1,Hemmaseger
2016,Linköpings FC,Eskilstuna United,5,0,Hemmaseger
2016,Linköpings FC,FC Rosengård,1,0,Hemmaseger
2016,Linköpings FC,KIF Örebro,4,1,Hemmaseger
2016,Linköpings FC,Kopparbergs/Göteborg,1,0,Hemmaseger
2016,Linköpings FC,Kristianstads DFF,2,0,Hemmaseger
2016,Linköpings FC,Kvarnsvedens IK,8,0,Hemmaseger
2016,Linköpings FC,Mallbackens IF,4,2,Hemmaseger
2016,Linköpings FC,Piteå IF,3,2,Hemmaseger
2016,Linköpings FC,Umeå IK,3,0,Hemmaseger
2016,Linköpings FC,Vittsjö GIK,8,0,Hemmaseger
2016,Mallbackens IF,Djurgårdens IF,0,3,Bortaseger
2016,Mallbackens IF,Eskilstuna United,2,1,Hemmaseger
2016,Mallbackens IF,FC Rosengård,0,6,Bortaseger
2016,Mallbackens IF,KIF Örebro,3,3,Oavgjort
2016,Mallbackens IF,Kopparbergs/Göteborg,0,3,Bortaseger
2016,Mallbackens IF,Kristianstads DFF,0,1,Bortaseger
2016,Mallbackens IF,Kvarnsvedens IK,1,3,Bortaseger
2016,Mallbackens IF,Linköpings FC,0,6,Bortaseger
2016,Mallbackens IF,Piteå IF,4,0,Hemmaseger
2016,Mallbackens IF,Umeå IK,1,0,Hemmaseger
2016,Mallbackens IF,Vittsjö GIK,1,2,Bortaseger
2016,Piteå IF,Djurgårdens IF,2,0,Hemmaseger
